grid_cell,grid_row_u,grid_col_r,product_id,timestamp,cloud_cover,nodata,centre_lat,centre_lon,crs,parquet_url,parquet_row,geometry,unique_identifier
258D_1372R,-258,1372,S2B_MSIL1C_20210420T010719_N0500_R045_T53KMQ_20230511T055726,2021-04-20 01:07:19,0.0,0.0,-23.128783799794025,134.08443049790657,EPSG:32753,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00623.parquet,34,POINT (134.08443049790657 -23.128783799794025),01462_n23.13_p134.08
258D_1493R,-258,1493,S2B_MSIL1C_20200423T002659_N0500_R016_T55KCQ_20230406T070048,2020-04-23 00:26:59,0.0,0.0,-23.12884184118484,145.90538328476006,EPSG:32755,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00623.parquet,156,POINT (145.90538328476006 -23.12884184118484),01463_n23.13_p145.91
257D_694L,-257,-694,S2B_MSIL1C_20200319T143729_N0500_R096_T19KFQ_20230627T175021,2020-03-19 14:37:29,0.0,0.0,-23.038286860333343,-67.7140301193794,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00624.parquet,34,POINT (-67.7140301193794 -23.038286860333343),01465_n23.04_n67.71
257D_571L,-257,-571,S2A_MSIL1C_20200528T135121_N0500_R024_T21KXQ_20230507T182157,2020-05-28 13:51:21,0.0,0.0,-23.03828401750249,-55.704269525754896,EPSG:32721,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00624.parquet,154,POINT (-55.704269525754896 -23.03828401750249),01466_n23.04_n55.70
257D_463L,-257,-463,S2B_MSIL1C_20230913T131249_N0509_R138_T23KMQ_20230913T145152,2023-09-13 13:12:49,0.0,0.0,-23.03872220784909,-45.15861358110562,EPSG:32723,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00624.parquet,261,POINT (-45.15861358110562 -23.03872220784909),01467_n23.04_n45.16
257D_203R,-257,203,S2A_MSIL1C_20220217T083021_N0400_R021_T34KCV_20220217T103437,2022-02-17 08:30:21,0.0,0.0,-23.03903111848448,19.870179338494506,EPSG:32734,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00624.parquet,388,POINT (19.870179338494506 -23.03903111848448),01468_n23.04_p19.87
257D_344R,-257,344,S2A_MSIL1C_20230319T073621_N0509_R092_T36KWV_20230319T093627,2023-03-19 07:36:21,0.0,0.0,-23.038478887246573,33.63688723395854,EPSG:32736,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00625.parquet,30,POINT (33.63688723395854 -23.038478887246573),01469_n23.04_p33.64
257D_1174R,-257,1174,S2A_MSIL1C_20221130T023251_N0400_R103_T50KKV_20221130T042546,2022-11-30 02:32:51,4.2593352410610335,0.0,-23.03942754379499,114.67933318679276,EPSG:32750,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00625.parquet,216,POINT (114.67933318679276 -23.03942754379499),01470_n23.04_p114.68
257D_1317R,-257,1317,S2A_MSIL1C_20210623T013711_N0500_R031_T52KDV_20230201T101938,2021-06-23 01:37:11,0.1804275554433362,0.0,-23.03878478948828,128.6412896343169,EPSG:32752,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00625.parquet,358,POINT (128.6412896343169 -23.03878478948828),01471_n23.04_p128.64
257D_1433R,-257,1433,S2A_MSIL1C_20210628T004711_N0500_R102_T54KUV_20230322T094939,2021-06-28 00:47:11,0.0,0.0,-23.03899948549652,139.967788730412,EPSG:32754,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00625.parquet,474,POINT (139.967788730412 -23.03899948549652),01472_n23.04_p139.97
257D_1575R,-257,1575,S2A_MSIL1C_20210114T000241_N0500_R030_T56KNV_20230602T020231,2021-01-14 00:02:41,0.0722411592251258,0.0,-23.0384205182609,153.832100717645,EPSG:32756,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00626.parquet,114,POINT (153.832100717645 -23.0384205182609),01473_n23.04_p153.83
256D_639L,-256,-639,S2A_MSIL1C_20220517T141741_N0400_R010_T20KNV_20220517T192753,2022-05-17 14:17:41,0.0,0.0,-22.9486377351174,-62.29291477346392,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00626.parquet,480,POINT (-62.29291477346392 -22.9486377351174),01475_n22.95_n62.29
256D_515L,-256,-515,S2A_MSIL1C_20221118T133151_N0400_R081_T22KEV_20221118T165535,2022-11-18 13:31:51,0.0,0.0,-22.94860871391793,-50.19538727561304,EPSG:32722,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00627.parquet,102,POINT (-50.19538727561304 -22.948608713917935),01476_n22.95_n50.20
256D_144R,-256,144,S2B_MSIL1C_20211230T085259_N0500_R107_T33KVQ_20221223T142005,2021-12-30 08:52:59,0.0028931532213946,0.0,-22.94913560777813,14.09786103975538,EPSG:32733,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00627.parquet,224,POINT (14.09786103975538 -22.94913560777813),01477_n22.95_p14.10
256D_283R,-256,283,S2A_MSIL1C_20210901T075611_N0500_R035_T35KNQ_20230113T032800,2021-09-01 07:56:11,0.0,0.0,-22.94865229529525,27.658321424623622,EPSG:32735,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00627.parquet,361,POINT (27.658321424623622 -22.94865229529525),01478_n22.95_p27.66
256D_455R,-256,455,S2A_MSIL1C_20230821T071211_N0509_R020_T38KMV_20230821T103131,2023-08-21 07:12:11,0.0,0.0,-22.949027009929573,44.439214860585295,EPSG:32738,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00628.parquet,28,POINT (44.439214860585295 -22.949027009929573),01479_n22.95_p44.44
256D_1231R,-256,1231,S2A_MSIL1C_20200119T020441_N0500_R017_T51KTQ_20230427T215325,2020-01-19 02:04:41,0.278093394492839,0.0,-22.949786783321667,120.1472340999258,EPSG:32751,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00628.parquet,164,POINT (120.1472340999258 -22.949786783321667),01480_n22.95_p120.15
256D_1370R,-256,1370,S2B_MSIL1C_20210413T011719_N0500_R088_T53KLQ_20230525T074705,2021-04-13 01:17:19,0.3129865757690527,0.0,-22.949261681099067,133.7077402446513,EPSG:32753,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00628.parquet,301,POINT (133.7077402446513 -22.949261681099067),01481_n22.95_p133.71
256D_1485R,-256,1485,S2A_MSIL1C_20220329T002711_N0400_R016_T55KBQ_20220329T015351,2022-03-29 00:27:11,0.0,0.0,-22.949520082216942,144.92749177603238,EPSG:32755,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00628.parquet,415,POINT (144.92749177603238 -22.949520082216942),01482_n22.95_p144.93
255D_719L,-255,-719,S2B_MSIL1C_20221107T144729_N0400_R139_T19KCQ_20221107T174916,2022-11-07 14:47:29,0.0,0.0,-22.85936402290184,-70.05924567563463,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00629.parquet,301,POINT (-70.05924567563463 -22.85936402290184),01484_n22.86_n70.06
255D_578L,-255,-578,S2A_MSIL1C_20220418T135121_N0400_R024_T21KWQ_20220418T154249,2022-04-18 13:51:21,0.0,0.0,-22.858823062392705,-56.31117293869942,EPSG:32721,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00629.parquet,438,POINT (-56.31117293869942 -22.858823062392705),01485_n22.86_n56.31
255D_477L,-255,-477,S2A_MSIL1C_20230610T131251_N0509_R138_T23KLQ_20230610T181116,2023-06-10 13:12:51,0.0,0.0,-22.8594946750496,-46.46215368882181,EPSG:32723,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00630.parquet,37,POINT (-46.46215368882181 -22.8594946750496),01486_n22.86_n46.46
255D_196R,-255,196,S2B_MSIL1C_20200513T082559_N0500_R021_T34KCV_20230331T132949,2020-05-13 08:25:59,0.0,0.0,-22.859618910860167,19.16093015044629,EPSG:32734,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00630.parquet,174,POINT (19.16093015044629 -22.859618910860167),01487_n22.86_p19.16
255D_340R,-255,340,S2B_MSIL1C_20220617T073619_N0400_R092_T36KWV_20220617T094517,2022-06-17 07:36:19,0.0,0.0,-22.858969639364098,33.201450771594565,EPSG:32736,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00630.parquet,314,POINT (33.201450771594565 -22.858969639364098),01488_n22.86_p33.20
255D_1146R,-255,1146,S2B_MSIL1C_20221019T024319_N0400_R003_T49KEQ_20221019T055421,2022-10-19 02:43:19,0.055934295613629,0.0,-22.85879221950107,111.79280021286318,EPSG:32749,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00630.parquet,482,POINT (111.79280021286318 -22.85879221950107),01489_n22.86_p111.79
255D_1274R,-255,1274,S2A_MSIL1C_20230805T014551_N0509_R074_T51KXQ_20230805T045503,2023-08-05 01:45:51,0.0,0.0,-22.85865152811614,124.27367395401949,EPSG:32751,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00631.parquet,109,POINT (124.27367395401949 -22.85865152811614),01490_n22.86_p124.27
255D_1427R,-255,1427,S2B_MSIL1C_20231001T004709_N0509_R102_T54KUV_20231001T021251,2023-10-01 00:47:09,0.3854907489233963,0.0,-22.85960812437501,139.1934230073078,EPSG:32754,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00631.parquet,260,POINT (139.1934230073078 -22.85960812437501),01491_n22.86_p139.19
255D_1541R,-255,1541,S2A_MSIL1C_20200820T001121_N0500_R073_T56KKV_20230318T051638,2020-08-20 00:11:21,0.5472443153922765,0.0,-22.859906644627024,150.309611613553,EPSG:32756,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00631.parquet,372,POINT (150.309611613553 -22.859906644627024),01492_n22.86_p150.31
254D_693L,-254,-693,S2A_MSIL1C_20210806T143731_N0500_R096_T19KFQ_20230116T054943,2021-08-06 14:37:31,0.0,0.0,-22.768763907469417,-67.48833733206733,EPSG:32719,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00632.parquet,242,POINT (-67.48833733206733 -22.768763907469417),01494_n22.77_n67.49
254D_555L,-254,-555,S2A_MSIL1C_20210907T134031_N0500_R124_T21KYQ_20230115T120450,2021-09-07 13:40:31,0.0,0.0,-22.76836616265281,-54.04002595172424,EPSG:32721,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00632.parquet,378,POINT (-54.04002595172424 -22.76836616265281),01495_n22.77_n54.04
254D_441L,-254,-441,S2B_MSIL1C_20220707T130249_N0400_R095_T23KQQ_20220707T162202,2022-07-07 13:02:49,0.0,0.0,-22.76860703226234,-42.92979207479336,EPSG:32723,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00632.parquet,491,POINT (-42.92979207479336 -22.76860703226234),01496_n22.77_n42.93
254D_242R,-254,242,S2A_MSIL1C_20210311T081741_N0500_R121_T34KGV_20230607T084230,2021-03-11 08:17:41,0.0,0.0,-22.768453655528475,23.63199591398415,EPSG:32734,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00633.parquet,136,POINT (23.63199591398415 -22.768453655528475),01497_n22.77_p23.63
254D_423R,-254,423,S2A_MSIL1C_20220124T073231_N0301_R106_T37KGQ_20220124T090536,2022-01-24 07:32:31,0.0,0.0,-22.768551555563214,41.27154288118095,EPSG:32737,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00633.parquet,315,POINT (41.27154288118095 -22.768551555563214),01498_n22.77_p41.27
254D_1193R,-254,1193,S2B_MSIL1C_20200130T023239_N0500_R103_T50KMV_20230426T203021,2020-01-30 02:32:39,0.0,0.0,-22.769423563241045,116.313157668509,EPSG:32750,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00633.parquet,442,POINT (116.313157668509 -22.769423563241045),01499_n22.77_p116.31
254D_1341R,-254,1341,S2A_MSIL1C_20210630T012721_N0500_R131_T52KFV_20230202T113904,2021-06-30 01:27:21,0.0,0.0,-22.76870045071536,130.73573079395777,EPSG:32752,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00634.parquet,88,POINT (130.73573079395777 -22.768700450715357),01500_n22.77_p130.74
254D_1449R,-254,1449,S2A_MSIL1C_20221110T004711_N0400_R102_T54KWV_20221110T014959,2022-11-10 00:47:11,0.0,0.0,-22.76913082398037,141.26141384047884,EPSG:32754,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00634.parquet,195,POINT (141.26141384047884 -22.76913082398037),01501_n22.77_p141.26
253D_1345L,-253,-1345,S2B_MSIL1C_20220403T190009_N0400_R027_T09KTQ_20220403T214441,2022-04-03 19:00:09,0.0,0.0,-22.680000260837,-130.9217645079482,EPSG:32709,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00635.parquet,16,POINT (-130.9217645079482 -22.680000260837),01503_n22.68_n130.92
253D_673L,-253,-673,S2B_MSIL1C_20230120T142709_N0509_R053_T20KKV_20230120T173228,2023-01-20 14:27:09,0.0,0.0,-22.68018879664332,-65.48475796877365,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00635.parquet,192,POINT (-65.48475796877365 -22.68018879664332),01504_n22.68_n65.48
253D_542L,-253,-542,S2A_MSIL1C_20220415T134211_N0400_R124_T22KCV_20220415T171311,2022-04-15 13:42:11,0.0,0.0,-22.6799365999724,-52.72869292394609,EPSG:32722,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00635.parquet,320,POINT (-52.72869292394609 -22.6799365999724),01505_n22.68_n52.73
253D_437L,-253,-437,S2A_MSIL1C_20230118T130241_N0509_R095_T23KQQ_20230118T161825,2023-01-18 13:02:41,0.290279706546592,0.0,-22.67867274670072,-42.50559409835406,EPSG:32723,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00635.parquet,425,POINT (-42.50559409835406 -22.678672746700716),01506_n22.68_n42.51
253D_264R,-253,264,S2A_MSIL1C_20221009T080841_N0400_R078_T35KLQ_20221009T100735,2022-10-09 08:08:41,0.1505316388222587,0.0,-22.679778895739904,25.756417235261143,EPSG:32735,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00636.parquet,88,POINT (25.756417235261143 -22.679778895739904),01507_n22.68_p25.76
253D_1212R,-253,1212,S2A_MSIL1C_20230516T021341_N0509_R060_T50KPV_20230516T052642,2023-05-16 02:13:41,0.0,0.0,-22.67907183540207,118.06834872042796,EPSG:32750,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00636.parquet,389,POINT (118.06834872042796 -22.67907183540207),01509_n22.68_p118.07
253D_1379R,-253,1379,S2A_MSIL1C_20210717T011731_N0500_R088_T53KMQ_20230213T112158,2021-07-17 01:17:31,0.0,0.0,-22.67959635685989,134.33075713645525,EPSG:32753,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00637.parquet,55,POINT (134.33075713645525 -22.67959635685989),01510_n22.68_p134.33
253D_1485R,-253,1485,S2A_MSIL1C_20200218T002701_N0500_R016_T55KBQ_20230630T061349,2020-02-18 00:27:01,0.0,0.0,-22.68014221433307,144.65315153509172,EPSG:32755,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00637.parquet,161,POINT (144.65315153509172 -22.68014221433307),01511_n22.68_p144.65
253D_1766R,-253,1766,S2B_MSIL1C_20210308T225119_N0500_R015_T59KNQ_20230520T135815,2021-03-08 22:51:19,0.0,0.0,-22.67908737153336,172.01481015351632,EPSG:32759,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00637.parquet,291,POINT (172.01481015351632 -22.67908737153336),01512_n22.68_p172.01
252D_615L,-252,-615,S2B_MSIL1C_20211130T141039_N0500_R110_T21KTR_20230101T184555,2021-11-30 14:10:39,0.0,0.0,-22.59047370496195,-59.80449928516077,EPSG:32721,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00638.parquet,192,POINT (-59.80449928516077 -22.59047370496195),01514_n22.59_n59.80
252D_495L,-252,-495,S2A_MSIL1C_20230822T132241_N0509_R038_T22KGA_20230822T163934,2023-08-22 13:22:41,0.0,0.0,-22.58875409180376,-48.12752127726978,EPSG:32722,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00638.parquet,312,POINT (-48.12752127726978 -22.58875409180376),01515_n22.59_n48.13
252D_161R,-252,161,S2A_MSIL1C_20221220T085401_N0509_R107_T33KWR_20221220T123524,2022-12-20 08:54:01,0.0,0.0,-22.5893542847474,15.717521189215322,EPSG:32733,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00638.parquet,433,POINT (15.717521189215322 -22.5893542847474),01516_n22.59_p15.72
252D_301R,-252,301,S2A_MSIL1C_20210720T074621_N0500_R135_T35KQR_20230202T164012,2021-07-20 07:46:21,0.0,0.0,-22.588895736052603,29.34225847793314,EPSG:32735,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00639.parquet,73,POINT (29.34225847793314 -22.588895736052603),01517_n22.59_p29.34
252D_473R,-252,473,S2A_MSIL1C_20210403T071201_N0500_R020_T38KPA_20230523T144332,2021-04-03 07:12:01,0.0,0.0,-22.589248109612114,46.08236079693843,EPSG:32738,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00639.parquet,240,POINT (46.08236079693843 -22.589248109612114),01518_n22.59_p46.08
252D_1257R,-252,1257,S2A_MSIL1C_20200215T015611_N0500_R117_T51KVR_20230416T181854,2020-02-15 01:56:11,0.0,0.0,-22.589757871608366,122.38462368595115,EPSG:32751,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00639.parquet,386,POINT (122.38462368595115 -22.589757871608366),01519_n22.59_p122.38
252D_1412R,-252,1412,S2B_MSIL1C_20220721T005719_N0400_R002_T53KQR_20220721T023139,2022-07-21 00:57:19,0.0,0.0,-22.588861590520946,137.46873340515663,EPSG:32753,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00640.parquet,38,POINT (137.46873340515663 -22.588861590520946),01520_n22.59_p137.47
252D_1534R,-252,1534,S2A_MSIL1C_20210619T002101_N0500_R116_T55KGR_20230201T092019,2021-06-19 00:21:01,0.0,0.0,-22.58889573605261,149.34225847793314,EPSG:32755,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00640.parquet,158,POINT (149.34225847793314 -22.58889573605261),01521_n22.59_p149.34
251D_1362L,-251,-1362,S2B_MSIL1C_20231028T191049_N0509_R070_T08KQA_20231028T204529,2023-10-28 19:10:49,0.0,0.0,-22.499008344434085,-132.39959259193105,EPSG:32708,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00640.parquet,408,POINT (-132.39959259193105 -22.499008344434085),01522_n22.50_n132.40
251D_671L,-251,-671,S2A_MSIL1C_20210823T142731_N0500_R053_T20KKA_20230213T080557,2021-08-23 14:27:31,0.0,0.0,-22.50044673307437,-65.20190887459282,EPSG:32720,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00641.parquet,98,POINT (-65.20190887459282 -22.50044673307437),01523_n22.50_n65.20
251D_531L,-251,-531,S2A_MSIL1C_20210726T133231_N0500_R081_T22KDA_20230222T195848,2021-07-26 13:32:31,0.0,0.0,-22.49992781237278,-51.58813676831557,EPSG:32722,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00641.parquet,237,POINT (-51.58813676831557 -22.49992781237278),01524_n22.50_n51.59
251D_274R,-251,274,S2B_MSIL1C_20200424T075609_N0500_R035_T35KMR_20230515T191311,2020-04-24 07:56:09,0.0,0.0,-22.499840828965382,26.69378327193517,EPSG:32735,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00642.parquet,13,POINT (26.69378327193517 -22.499840828965382),01526_n22.50_p26.69
251D_452R,-251,452,S2B_MSIL1C_20220910T071209_N0400_R020_T38KLA_20220910T085303,2022-09-10 07:12:09,0.0,0.0,-22.50005572970372,44.003563137060624,EPSG:32738,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00642.parquet,190,POINT (44.003563137060624 -22.50005572970372),01527_n22.50_p44.00
251D_1243R,-251,1243,S2B_MSIL1C_20211005T020449_N0500_R017_T51KTR_20230111T030327,2021-10-05 02:04:49,3.5359592644026425,0.0,-22.50040480867912,120.92447228149716,EPSG:32751,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00642.parquet,338,POINT (120.92447228149716 -22.50040480867912),01528_n22.50_p120.92
251D_1395R,-251,1395,S2A_MSIL1C_20220219T010731_N0400_R045_T53KNR_20220219T031603,2022-02-19 01:07:31,0.0,0.0,-22.49953792735669,135.70479713480609,EPSG:32753,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00642.parquet,488,POINT (135.70479713480609 -22.49953792735669),01529_n22.50_p135.70
251D_1495R,-251,1495,S2A_MSIL1C_20220915T002721_N0400_R016_T55KCR_20220915T012955,2022-09-15 00:27:21,0.0,0.0,-22.500239291438856,145.4299945002562,EPSG:32755,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00643.parquet,86,POINT (145.4299945002562 -22.500239291438856),01530_n22.50_p145.43
250D_1559L,-250,-1559,S2A_MSIL1C_20200701T202121_N0500_R085_T05KPR_20230411T115211,2020-07-01 20:21:21,4.00342268793222,0.0,-22.409483351584647,-151.47459226763544,EPSG:32705,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_00643.parquet,298,POINT (-151.47459226763544 -22.409483351584647),01531_n22.41_n151.47
